@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

vehicle,1,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,762,84,57,27,0,67.857143,32.142857,0,0.571833,0.291667,0.372456,77.795511,86.014623,168.000776,5466.869175,-5298.8684,2.000009,65.081776,-63.081767,61.377748,0.730687,36.534205,0.318182,7,0.129032,8,0.870968,54,0.681818,15,0.466667,0.318182,0.378378,0.217141,0.647361,0.363382,0.678571,0.108943,0.891057,0.321429,0.67877,0.678571,0.672228,0.569203,0.817939,0.619653,0.679033,0.678571,0.016,0.002,0.015625,0,15.625,0,2513502,140111,17393,94.047619,75.297619,?
vehicle,1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,762,84,53,31,0,63.095238,36.904762,0,0.508029,0.297619,0.380145,79.393047,87.802514,167.951346,3330.37895,-3162.427604,1.999421,39.647368,-37.647948,57.271721,0.681806,34.100186,0.190476,4,0.079365,5,0.920635,58,0.809524,17,0.444444,0.190476,0.266667,0.155556,0.720333,0.386968,0.630952,0.122816,0.877184,0.369048,0.603968,0.630952,0.60041,0.494774,0.811863,0.54812,0.600617,0.630952,0.016,0.002,0.015625,0,15.625,0,2513502,140111,17393,96.428571,75.595238,?
vehicle,2,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,60,25,0,70.588235,29.411765,0,0.609088,0.287255,0.366265,76.635485,84.605487,169.911824,4394.284213,-4224.372389,1.998963,51.697461,-49.698499,64.303579,0.756513,37.845265,0.809524,17,0.21875,14,0.78125,50,0.190476,4,0.548387,0.809524,0.653846,0.52935,0.795759,0.526837,0.705882,0.096305,0.903695,0.294118,0.722711,0.705882,0.67301,0.61049,0.861529,0.643222,0.676689,0.705882,0.017,0.002,0.015625,0,15.625,0,2507207,139930,17574,95.294118,75,?
vehicle,2,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,53,32,0,62.352941,37.647059,0,0.500092,0.301961,0.385819,80.558804,89.12225,169.911824,7617.624063,-7447.712239,1.998963,89.619107,-87.620144,56.657027,0.666553,33.344959,0.428571,9,0.140625,9,0.859375,55,0.571429,12,0.5,0.428571,0.461538,0.303975,0.655506,0.385407,0.623529,0.122396,0.877604,0.376471,0.618063,0.623529,0.601853,0.497806,0.77153,0.545047,0.603415,0.623529,0.017,0.001,0.015625,0,15.625,0,2507207,139930,17574,91.764706,75.294118,?
vehicle,2,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,60,25,0,70.588235,29.411765,0,0.608439,0.285294,0.364028,76.112376,84.08865,169.911824,2251.454138,-2081.542314,1.998963,26.487696,-24.488733,64.746799,0.761727,38.106118,0.666667,14,0.15625,10,0.84375,54,0.333333,7,0.583333,0.666667,0.622222,0.489051,0.783482,0.495436,0.705882,0.097786,0.902214,0.294118,0.686471,0.705882,0.690161,0.598339,0.852156,0.636146,0.693332,0.705882,0.02,0.002,0.015625,0,15.625,0,2507207,139930,17574,97.647059,75,?
vehicle,2,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,60,25,0,70.588235,29.411765,0,0.608078,0.288235,0.366934,76.89704,84.759924,169.911824,5465.284213,-5295.372389,1.998963,64.297461,-62.298499,63.842615,0.75109,37.573968,0.428571,9,0.09375,6,0.90625,58,0.571429,12,0.6,0.428571,0.5,0.378807,0.708705,0.476779,0.705882,0.097801,0.902199,0.294118,0.696652,0.705882,0.694373,0.603207,0.851134,0.622206,0.695158,0.705882,0.018,0.001,0.015625,0,15.625,0,2507207,139930,17574,94.117647,75.294118,?
vehicle,2,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,60,25,0,70.588235,29.411765,0,0.607427,0.286275,0.364925,76.373931,84.295765,169.911824,2252.0391,-2082.127276,1.998963,26.494578,-24.495615,64.088078,0.753977,37.718433,0.428571,9,0.109375,7,0.890625,57,0.571429,12,0.5625,0.428571,0.486486,0.352187,0.731027,0.416939,0.705882,0.099018,0.900982,0.294118,0.71015,0.705882,0.703978,0.608946,0.852262,0.636351,0.704354,0.705882,0.017,0.001,0.015625,0,15.625,0,2507207,139930,17574,97.647059,75.294118,?
vehicle,2,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,63,22,0,74.117647,25.882353,0,0.654854,0.287255,0.366488,76.635485,84.656998,169.911824,6536.3594,-6366.447576,1.998963,76.898346,-74.899383,64.890553,0.763418,38.190723,0.428571,9,0.09375,6,0.90625,58,0.571429,12,0.6,0.428571,0.5,0.378807,0.662202,0.431647,0.741176,0.086453,0.913547,0.258824,0.726443,0.741176,0.727588,0.647775,0.848072,0.645631,0.728094,0.741176,0.016,0.001,0.015625,0,15.625,0,2507207,139930,17574,92.941176,75.294118,?
vehicle,2,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,762,84,54,30,0,64.285714,35.714286,0,0.524349,0.292659,0.373786,78.092493,86.361755,167.830808,2255.37895,-2087.548142,1.997986,26.849749,-24.851764,59.668741,0.710342,35.552913,0.142857,3,0,0,1,63,0.857143,18,1,0.142857,0.25,0.333333,0.789494,0.526455,0.642857,0.11854,0.88146,0.357143,0.728688,0.642857,0.595166,0.538082,0.825706,0.575692,0.596522,0.642857,0.017,0.001,0.03125,0,31.25,0,2513502,140111,17393,97.619048,75.297619,?
vehicle,2,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,762,84,53,31,0,63.095238,36.904762,0,0.508215,0.289683,0.370006,77.275899,85.460692,167.951346,3322.37895,-3154.427604,1.999421,39.55213,-37.55271,61.563612,0.7329,36.655623,0.761905,16,0.301587,19,0.698413,44,0.238095,5,0.457143,0.761905,0.571429,0.404301,0.743008,0.419194,0.630952,0.122304,0.877696,0.369048,0.625,0.630952,0.569358,0.496366,0.839802,0.582347,0.569142,0.630952,0.017,0.002,0.015625,0,15.625,0,2513502,140111,17393,96.428571,75,?
vehicle,2,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,762,84,57,27,0,67.857143,32.142857,0,0.572237,0.289683,0.369336,77.266289,85.293961,168.000776,5464.454138,-5296.453362,2.000009,65.053025,-63.053016,62.354009,0.74231,37.11531,0.5,11,0.096774,6,0.903226,56,0.5,11,0.647059,0.5,0.564103,0.441259,0.723607,0.509787,0.678571,0.106695,0.893305,0.321429,0.678495,0.678571,0.671196,0.570801,0.830844,0.598456,0.674106,0.678571,0.017,0.001,0.015625,0,15.625,0,2513502,140111,17393,94.047619,75.297619,?
vehicle,2,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,762,84,53,31,0,63.095238,36.904762,0,0.508122,0.292659,0.373786,78.060121,86.321637,168.000776,3325.37895,-3157.378175,2.000009,39.587845,-37.587835,60.010799,0.714414,35.720549,0.409091,9,0.209677,13,0.790323,49,0.590909,13,0.409091,0.409091,0.409091,0.199413,0.662757,0.360873,0.630952,0.125104,0.874896,0.369048,0.612862,0.630952,0.619162,0.49737,0.819824,0.579231,0.624573,0.630952,0.017,0.001,0.015625,0,15.625,0,2513502,140111,17393,96.428571,75.297619,?
vehicle,3,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,58,27,0,68.235294,31.764706,0,0.577192,0.289216,0.368932,77.158594,85.221555,169.911824,2254.209025,-2084.297201,1.998963,26.520106,-24.521144,62.462165,0.734849,36.761518,0.333333,7,0.0625,4,0.9375,60,0.666667,14,0.636364,0.333333,0.4375,0.348008,0.774182,0.468996,0.682353,0.10456,0.89544,0.317647,0.683812,0.682353,0.662263,0.576737,0.844095,0.596596,0.662483,0.682353,0.016,0.002,0.015625,0,15.625,0,2507207,139930,17574,97.647059,75,?
vehicle,3,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,59,26,0,69.411765,30.588235,0,0.593451,0.291176,0.37158,77.681703,85.833201,169.911824,6538.284213,-6368.372389,1.998963,76.920991,-74.922028,62.548663,0.735867,36.812425,0.666667,14,0.203125,13,0.796875,51,0.333333,7,0.518519,0.666667,0.583333,0.42943,0.710193,0.438239,0.694118,0.099685,0.900315,0.305882,0.705026,0.694118,0.659922,0.592396,0.837423,0.619424,0.662429,0.694118,0.02,0.001,0.015625,0,15.625,0,2507207,139930,17574,92.941176,75,?
vehicle,3,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,51,34,0,60,40,0,0.466888,0.29902,0.38156,79.77414,88.13853,169.911824,4402.548875,-4232.637051,1.998963,51.794693,-49.79573,57.309792,0.674233,33.729137,0.095238,2,0.03125,2,0.96875,62,0.904762,19,0.5,0.095238,0.16,0.130325,0.724702,0.431791,0.6,0.133814,0.866186,0.4,0.571486,0.6,0.541039,0.447746,0.795923,0.537134,0.542238,0.6,0.016,0.002,0.015625,0,15.625,0,2507207,139930,17574,95.294118,75.588235,?
vehicle,3,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,53,32,0,62.352941,37.647059,0,0.500184,0.308824,0.395026,82.389686,91.24911,169.911824,8695.0391,-8525.127276,1.998963,102.294578,-100.295615,53.06362,0.624278,31.230093,0.571429,12,0.234375,15,0.765625,49,0.428571,9,0.444444,0.571429,0.5,0.31225,0.622396,0.363142,0.623529,0.122373,0.877627,0.376471,0.711765,0.623529,0.584548,0.519603,0.770914,0.532298,0.587575,0.623529,0.016,0.001,0.015625,0,15.625,0,2507207,139930,17574,90.588235,75,?
vehicle,3,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,56,29,0,65.882353,34.117647,0,0.546625,0.288235,0.367601,76.89704,84.91408,169.911824,2252.37895,-2082.467126,1.998963,26.498576,-24.499613,63.011757,0.741315,37.084975,0.761905,16,0.25,16,0.75,48,0.238095,5,0.5,0.761905,0.603774,0.455697,0.767857,0.436752,0.658824,0.111754,0.888246,0.341176,0.691961,0.658824,0.610942,0.548144,0.857747,0.604656,0.615157,0.658824,0.015,0.002,0.015625,0,15.625,0,2507207,139930,17574,97.647059,75.294118,?
vehicle,3,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,55,30,0,64.705882,35.294118,0,0.53168,0.288235,0.368046,76.89704,85.016695,169.911824,2252.37895,-2082.467126,1.998963,26.498576,-24.499613,62.953353,0.740628,37.050602,0.857143,18,0.3125,20,0.6875,44,0.142857,3,0.473684,0.857143,0.610169,0.472466,0.794643,0.452169,0.647059,0.11487,0.88513,0.352941,?,0.647059,?,?,0.856397,0.605496,?,0.647059,0.016,0.002,0.015625,0,15.625,0,2507207,139930,17574,97.647059,75,?
vehicle,3,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,762,84,59,25,0,70.238095,29.761905,0,0.603624,0.285714,0.363924,76.217326,84.055763,167.951346,2250.454138,-2082.502791,1.999421,26.791121,-24.7917,63.916139,0.760906,38.056342,0.52381,11,0.111111,7,0.888889,56,0.47619,10,0.611111,0.52381,0.564103,0.435516,0.83031,0.536092,0.702381,0.09823,0.90177,0.297619,0.696642,0.702381,0.694506,0.600844,0.847137,0.627374,0.694654,0.702381,0.015,0.002,0.015625,0,15.625,0,2513502,140111,17393,97.619048,75.892857,?
vehicle,3,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,762,84,55,29,0,65.47619,34.52381,0,0.539509,0.287698,0.366865,76.737068,84.723427,168.000776,2250.793988,-2082.793212,2.000009,26.795167,-24.795157,62.705598,0.746495,37.324589,0.727273,16,0.241935,15,0.758065,47,0.272727,6,0.516129,0.727273,0.603774,0.442214,0.783358,0.471294,0.654762,0.116439,0.883561,0.345238,0.69117,0.654762,0.637221,0.552399,0.847687,0.599222,0.639265,0.654762,0.017,0.001,0.015625,0,15.625,0,2513502,140111,17393,97.619048,75.595238,?
vehicle,3,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,762,84,59,25,0,70.238095,29.761905,0,0.603848,0.286706,0.365963,76.472458,84.515005,168.000776,5462.69925,-5294.698475,2.000009,65.032134,-63.032125,64.10413,0.763144,38.157044,0.454545,10,0.129032,8,0.870968,54,0.545455,12,0.555556,0.454545,0.5,0.348793,0.720674,0.445852,0.702381,0.099518,0.900482,0.297619,0.690948,0.702381,0.690294,0.596915,0.845795,0.630128,0.694473,0.702381,0.016,0.001,0.015625,0,15.625,0,2513502,140111,17393,94.047619,75,?
vehicle,3,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,762,84,55,29,0,65.47619,34.52381,0,0.539856,0.28869,0.36799,77.033612,85.022732,167.830808,3322.209025,-3154.378217,1.997986,39.550107,-37.552122,62.089221,0.739157,36.995127,0.714286,15,0.222222,14,0.777778,49,0.285714,6,0.517241,0.714286,0.6,0.448147,0.798942,0.489796,0.654762,0.115942,0.884058,0.345238,0.635263,0.654762,0.633346,0.529607,0.841977,0.597993,0.638289,0.654762,0.015,0.002,0.015625,0,15.625,0,2513502,140111,17393,96.428571,75.595238,?
vehicle,4,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,50,35,0,58.823529,41.176471,0,0.451208,0.302941,0.387298,80.820358,89.463996,169.911824,5476.548875,-5306.637051,1.998963,64.429987,-62.431024,55.170054,0.649059,32.469814,0.238095,5,0.171875,11,0.828125,53,0.761905,16,0.3125,0.238095,0.27027,0.073064,0.649926,0.335619,0.588235,0.136667,0.863333,0.411765,0.557794,0.588235,0.569009,0.437631,0.780873,0.533032,0.568844,0.588235,0.021,0.001,0,0,0,0,2507207,139930,17574,94.117647,75.294118,?
vehicle,4,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.KernelHerding -K \\\"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\\\" -Z 20.0\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,761,85,63,22,0,74.117647,25.882353,0,0.654854,0.286275,0.364477,76.373931,84.192271,169.911824,5464.114288,-5294.202464,1.998963,64.283698,-62.284735,65.169148,0.766696,38.354687,0.52381,11,0.09375,6,0.90625,58,0.47619,10,0.647059,0.52381,0.578947,0.463713,0.755952,0.457786,0.741176,0.08743,0.91257,0.258824,0.72336,0.741176,0.727264,0.645667,0.855098,0.645909,0.730191,0.741176,0.016,0.002,0.015625,0,15.625,0,2507207,139930,17574,94.117647,75.588235,?
